Text,Label
امکان پردازش میلیون مثلث در ثانیه ، که اجرای سریع تصاویر سه بعدی پیچیده را میسر می سازد .,1
واقعا ارزش نداره .,-1
. درسته این اون آیفونی نیست که توی ذهنتون بود !,0
موزیک پلیر و وید و پلیر این دستگاه نیز پلیر استاندارد سامسونگ است که کیفیت متوسطی را داراست و عملکرد قابل قبولی دارد .,1
همچنین پردازشگر گرافیکی این دستگاه نیز از نوع می باشد .,0
صدای اسپیکرشم کمه ولی هدفن صداش فوق العادست .,1
بهترین به نظر من هست,1
این بسیار بهتر از آن است که برای شروع فیلم برداری نخست مجبور شوید بر روی مود بروید .,1
باتشکر از وقتی که گذاشتید .,0
همچنین در این هنگام می توانید تنظیماتی چون جبران نوردهی یا همان ، تراز سفیدی و نورسنجی را هم بر عهده بگیرید .,0
اما در بالای صفحه نمایش ، دوربین دوم دستگاه با کیفیت مگاپیکسل قرار دارد که نسبت به دوربین دوم مدل قبلی که کیفیت را ارا ه می کرد ، یک بهبود چشمگیر محسوب می شود .,2
خیلی خوش دسته .,2
فلاش این دوربین فوق العاده قدرتمند است .,2
بر خلاف مدل های گذشته ، نسل پنجم دارای مدل های و گیگابایتی نبوده و ارزان ترین مدل ، دارای حافظه داخلی گیگابایت می باشد .,0
را نمی توان یک جانشین مناسب برای تبلت معروف دانست .,-1
همه با نقاط قوتش آشنایی دارین .,0
با عرض سلام خدمت دوستان عزیز .,0
در این آزمایش دوربین و بالون تا ارتفاع هزار پایی اوج گرفتند و در دمای درجه زیر صفر و سرعتی معادل مایل بر ساعت نیز دوربین همچنان به کار خود ادامه داد .,0
سرعت به صورت چشمگیری پایین میاد,-1
دوم اینکه در صورت به زمین خوردن دستگاه ، احتمالا لنز دوربین آن خواهد شکست که این یک اشتباه غیر قابل جبران است .,-1
علاوه بر این ها ، اتصالات و هم وجود ندارد .,0
این گوشی سخت افزارش با یکی هست با این تفاوت که نمایشگر کمی بزرگتره و این خصوصیت هم همیشه نمیتونه خوب باشه .,-1
کنترل گرمای این سخت افزار نیز به خوبی انجام شده است و لپ تاپ در هنگام کار کردن در بازه های زمانی طولانی ، زیاد گرم نمی شود .,1
بنابراین شما می توانید دوربین را هم از طریق نمایشگر ، و هم از طریق دکمه های فیزیکی کنترل کنید .,1
البته همواره حلقه ی دور لنز را بیشتر دوست داریم .,1
در ادامه به بررسی تمام جوانب این کنسول بازی می پردازیم تا قضاوت را به خودتان واگذار کنیم همانطور که از نام این کنسول پیداست قرار بوده که جدید باریک تر از مدل قبلی خود باشد .,0
فکرکنم با هم که براش میاد بیشتر هم بشه,0
انرژی این دوربین از طریق باتری لیتیوم یونی قابل شارژ تامین می شود که در هر بار شارژ کامل توانایی پشتیبانی برای گرفتن تا عکس را دارد .,0
این ویژگی در جاهای دیگر گوشی مثل جستجو در گوگل یا در مروگر برای نوشتن آدرس های اینترنتی هم کاربرد دارد .,1
در نگاه کلی هم که به مشخصات فنی این گوشی ها نگاه کنیم ، از خیلی نظرها برتری با کمپانی های سامسونگ و است .,0
کیفیت ساختش تکه .,1
در این جا بد نیست به دعوای حقوقی شرکتهای اپل و سامسونگ که مدتی است در رسانه ها خبر ساز شده اند اشاره ای کنیم .,0
کاش صفحه کلیدش کامل بود اونوقت دیگه هیچی کم نداشت,-1
به جز این امکانات ، نمی توان گفت که ویندوز فون تغییر چشمگیری نسبت به ویندوز فون منگو نسخه ی داشته است .,0
باتری به کار رفته در این گوشی یک باتری لیتیوم یونی میلی آمپر ساعتی است که عملکرد خوبی را ارا ه می نماید .,1
البته تو سری های مختلف از مارک های مختلف که بدنه فلزی داشتن هم این مشکل وجود داشته ولی به هرحال شاید نشه اون رو یه مشکل دونست .,0
و کم کم داره سعی میکنه که از راه های دیگه ای مثل بازار دوسیمکارته ها و یا ویندوز فونها وارد بازار بشه .,0
ایول دقیقا اون چیزیه که مد نظر منه !,1
اما یک واقعیت ، بدون بزرگنمایی بگم که یک ایرادش اینه که نمیشه ازش ایراد گرفت و یک گوشی به تمام معناست .,1
این ستاپ باکس قابلیت پخش تمامی کانال های دیجیتال صدا و سیما را دارد و می تواند برنامه ها را بر روی فلش و هارد اکسترنال ضبط و فایل های رایج موسیقی ، عکس و فیلم را پخش نماید .,1
من یه گالاکسی تب خریدم .,0
مجهز به سنسور تصویر مگا پیکسلی می باشد .,0
من منتظرم نوکیا خلاقیت خود را بروز دهد و خودم یکی از خریداران آن باشم .,0
